sim_time,n,p,ratio,method,type,num,estimate
1,500,100,334,forward,wbc,4,0
1,500,100,334,forward,wbc,6,0
1,500,100,334,forward,wbc,7,0
1,500,100,334,forward,wbc,8,0
1,500,100,334,forward,wbc,11,0
1,500,100,334,forward,wbc,12,0
1,500,100,334,forward,wai,1,0
1,500,100,334,forward,wai,2,0
1,500,100,334,forward,wai,4,0
1,500,100,334,forward,wai,5,0
1,500,100,334,forward,wai,8,0
1,500,100,334,forward,wai,9,0
1,500,100,334,forward,wai,12,0
1,500,100,334,forward,wai,13,0
1,500,100,334,forward,null,1,0
1,500,100,334,forward,null,2,0
1,500,100,334,forward,null,4,0
1,500,100,334,forward,null,5,0
1,500,100,334,forward,null,6,0
1,500,100,334,forward,null,7,0
1,500,100,334,forward,null,8,0
1,500,100,334,forward,null,9,0
1,500,100,334,forward,null,10,0
1,500,100,334,forward,null,11,0
1,500,100,334,forward,null,12,0
1,500,100,334,forward,null,15,0
1,500,100,334,forward,null,16,0
1,500,100,334,forward,null,17,0
1,500,100,334,forward,null,18,0
1,500,100,334,forward,null,19,0
1,500,100,334,forward,null,20,0
1,500,100,334,forward,null,21,0
1,500,100,334,forward,null,22,0
1,500,100,334,forward,null,23,0
1,500,100,334,forward,null,24,0
1,500,100,334,forward,null,25,0
1,500,100,334,forward,null,26,0
1,500,100,334,forward,null,27,0
1,500,100,334,forward,null,28,0
1,500,100,334,forward,null,29,0
1,500,100,334,forward,null,30,0
1,500,100,334,forward,null,31,0
1,500,100,334,forward,null,32,0
1,500,100,334,forward,null,33,0
1,500,100,334,forward,null,34,0
1,500,100,334,forward,null,35,0
1,500,100,334,forward,null,36,0
1,500,100,334,forward,null,37,0
1,500,100,334,forward,null,38,0
1,500,100,334,forward,null,39,0
1,500,100,334,forward,null,41,0
1,500,100,334,forward,null,42,0
1,500,100,334,forward,null,43,0
1,500,100,334,forward,null,44,0
1,500,100,334,forward,null,45,0
1,500,100,334,forward,null,46,0
1,500,100,334,forward,null,47,0
1,500,100,334,forward,null,48,0
1,500,100,334,forward,null,49,0
1,500,100,334,forward,null,50,0
1,500,100,334,forward,null,51,0
1,500,100,334,forward,null,52,0
1,500,100,334,forward,null,55,0
1,500,100,334,forward,null,56,0
1,500,100,334,forward,null,57,0
1,500,100,334,forward,null,58,0
1,500,100,334,forward,null,59,0
1,500,100,334,forward,null,60,0
1,500,100,334,lasso,strong,10,20.18531466572176
1,500,100,334,lasso,strong,4,18.891124553677525
1,500,100,334,lasso,strong,5,19.403148099011453
1,500,100,334,lasso,strong,9,19.55391289711097
1,500,100,334,lasso,strong,12,19.81666821998352
1,500,100,334,lasso,strong,8,19.473175057236745
1,500,100,334,lasso,strong,1,19.94541340316685
1,500,100,334,lasso,strong,11,19.563383278446768
1,500,100,334,lasso,strong,6,19.01480678723661
1,500,100,334,lasso,strong,7,19.52730274053889
1,500,100,334,lasso,strong,2,19.00948953060131
1,500,100,334,lasso,strong,3,18.964926285483312
1,500,100,334,lasso,wai,3,0.7067079590189267
1,500,100,334,lasso,wai,16,0.6716385017151919
1,500,100,334,lasso,wbc,5,0.5891154889497782
1,500,100,334,lasso,wai,14,0.34609517836309645
1,500,100,334,lasso,wai,15,0.2828405461475735
1,500,100,334,lasso,wbc,9,0.5468354853876821
1,500,100,334,lasso,null,14,-0.06116796468466464
1,500,100,334,lasso,wbc,10,0.5119894482085225
1,500,100,334,lasso,wai,10,0.09470747897195578
1,500,100,334,lasso,wai,6,0.04444058739630908
1,500,100,334,lasso,wai,7,0.3053200794491372
1,500,100,334,lasso,wai,11,0.1255960886227245
1,500,100,334,lasso,null,13,-0.15759027362882708
1,500,100,334,lasso,null,53,0
1,500,100,334,lasso,wbc,1,0.2508369541488391
1,500,100,334,lasso,null,3,-0.04327056948003967
1,500,100,334,lasso,null,54,0.063193824411584
1,500,100,334,lasso,null,40,-0.02995718899897424
1,500,100,334,lasso,wbc,2,0
1,500,100,334,lasso,wbc,3,0
1,500,100,334,lasso,wbc,4,0
1,500,100,334,lasso,wbc,6,0
1,500,100,334,lasso,wbc,7,0
1,500,100,334,lasso,wbc,8,0
1,500,100,334,lasso,wbc,11,0
1,500,100,334,lasso,wbc,12,0
1,500,100,334,lasso,wai,1,0
1,500,100,334,lasso,wai,2,0
1,500,100,334,lasso,wai,4,0
1,500,100,334,lasso,wai,5,0
1,500,100,334,lasso,wai,8,0
1,500,100,334,lasso,wai,9,0
1,500,100,334,lasso,wai,12,0
1,500,100,334,lasso,wai,13,0
1,500,100,334,lasso,null,1,0
1,500,100,334,lasso,null,2,0
1,500,100,334,lasso,null,4,0
1,500,100,334,lasso,null,5,0
1,500,100,334,lasso,null,6,0
1,500,100,334,lasso,null,7,0
1,500,100,334,lasso,null,8,0
1,500,100,334,lasso,null,9,0
1,500,100,334,lasso,null,10,0
1,500,100,334,lasso,null,11,0
1,500,100,334,lasso,null,12,0
1,500,100,334,lasso,null,15,0
1,500,100,334,lasso,null,16,0
1,500,100,334,lasso,null,17,0
1,500,100,334,lasso,null,18,0
1,500,100,334,lasso,null,19,0
1,500,100,334,lasso,null,20,0
1,500,100,334,lasso,null,21,0
1,500,100,334,lasso,null,22,0
1,500,100,334,lasso,null,23,0
1,500,100,334,lasso,null,24,0
1,500,100,334,lasso,null,25,0
1,500,100,334,lasso,null,26,0
1,500,100,334,lasso,null,27,0
1,500,100,334,lasso,null,28,0
1,500,100,334,lasso,null,29,0
1,500,100,334,lasso,null,30,0
1,500,100,334,lasso,null,31,0
1,500,100,334,lasso,null,32,0
1,500,100,334,lasso,null,33,0
1,500,100,334,lasso,null,34,0
1,500,100,334,lasso,null,35,0
1,500,100,334,lasso,null,36,0
1,500,100,334,lasso,null,37,0
1,500,100,334,lasso,null,38,0
1,500,100,334,lasso,null,39,0
1,500,100,334,lasso,null,41,0
1,500,100,334,lasso,null,42,0
1,500,100,334,lasso,null,43,0
1,500,100,334,lasso,null,44,0
1,500,100,334,lasso,null,45,0
1,500,100,334,lasso,null,46,0
1,500,100,334,lasso,null,47,0
1,500,100,334,lasso,null,48,0
1,500,100,334,lasso,null,49,0
1,500,100,334,lasso,null,50,0
1,500,100,334,lasso,null,51,0
1,500,100,334,lasso,null,52,0
1,500,100,334,lasso,null,55,0
1,500,100,334,lasso,null,56,0
1,500,100,334,lasso,null,57,0
1,500,100,334,lasso,null,58,0
1,500,100,334,lasso,null,59,0
1,500,100,334,lasso,null,60,0
2,500,100,334,forward,strong,7,20.668561422251187
2,500,100,334,forward,strong,1,19.51260408963298
2,500,100,334,forward,strong,12,19.9753016244941
2,500,100,334,forward,strong,9,19.667795426913017
2,500,100,334,forward,strong,10,20.43976568854054
2,500,100,334,forward,strong,8,20.359413838728404
2,500,100,334,forward,strong,2,19.16587291207593
2,500,100,334,forward,strong,3,19.83189560549935
2,500,100,334,forward,strong,11,20.29249777863864
2,500,100,334,forward,strong,4,20.358527936018675
2,500,100,334,forward,strong,5,20.245209335154705
2,500,100,334,forward,strong,6,20.091366137539413
2,500,100,334,forward,wai,1,1.2391007564801475
2,500,100,334,forward,wai,11,1.0069762423486497
2,500,100,334,forward,wbc,2,1.3042585183644606
2,500,100,334,forward,wbc,9,1.131680009475038
2,500,100,334,forward,wbc,10,1.014109933630087
2,500,100,334,forward,null,48,0.5542163412938598
2,500,100,334,forward,null,19,0.8385392741303214
2,500,100,334,forward,null,33,-0.8975267194827543
2,500,100,334,forward,wai,4,0.5672441117127008
2,500,100,334,forward,null,25,0.7844148859412028
2,500,100,334,forward,wbc,6,0.5857623789443075
2,500,100,334,forward,null,49,-0.628385622650678
2,500,100,334,forward,null,34,0.6505093248963261
2,500,100,334,forward,null,51,-0.864962423347442
2,500,100,334,forward,null,31,0.6570039987582516
2,500,100,334,forward,null,60,0.6800876072275132
2,500,100,334,forward,null,59,-0.5642383491719727
2,500,100,334,forward,null,4,-0.7129516472741179
2,500,100,334,forward,wai,5,0.7699111649544741
2,500,100,334,forward,wai,9,0.6453224215922564
2,500,100,334,forward,null,28,-0.6029414754472924
2,500,100,334,forward,null,26,-0.6164989301958032
2,500,100,334,forward,null,56,-0.6259138884316721
2,500,100,334,forward,null,15,-0.6369226328770649
2,500,100,334,forward,wbc,7,0.6782562855034682
2,500,100,334,forward,null,54,-0.5593069350038917
2,500,100,334,forward,null,35,-0.5156590512729832
2,500,100,334,forward,wai,15,0.5757324349315934
2,500,100,334,forward,wai,16,-0.51035748331265
2,500,100,334,forward,wbc,1,0
2,500,100,334,forward,wbc,3,0
2,500,100,334,forward,wbc,4,0
2,500,100,334,forward,wbc,5,0
2,500,100,334,forward,wbc,8,0
2,500,100,334,forward,wbc,11,0
2,500,100,334,forward,wbc,12,0
2,500,100,334,forward,wai,2,0
2,500,100,334,forward,wai,3,0
2,500,100,334,forward,wai,6,0
2,500,100,334,forward,wai,7,0
2,500,100,334,forward,wai,8,0
2,500,100,334,forward,wai,10,0
2,500,100,334,forward,wai,12,0
2,500,100,334,forward,wai,13,0
2,500,100,334,forward,wai,14,0
2,500,100,334,forward,null,1,0
2,500,100,334,forward,null,2,0
2,500,100,334,forward,null,3,0
2,500,100,334,forward,null,5,0
2,500,100,334,forward,null,6,0
2,500,100,334,forward,null,7,0
2,500,100,334,forward,null,8,0
2,500,100,334,forward,null,9,0
2,500,100,334,forward,null,10,0
2,500,100,334,forward,null,11,0
2,500,100,334,forward,null,12,0
2,500,100,334,forward,null,13,0
2,500,100,334,forward,null,14,0
2,500,100,334,forward,null,16,0
2,500,100,334,forward,null,17,0
2,500,100,334,forward,null,18,0
2,500,100,334,forward,null,20,0
2,500,100,334,forward,null,21,0
2,500,100,334,forward,null,22,0
2,500,100,334,forward,null,23,0
2,500,100,334,forward,null,24,0
2,500,100,334,forward,null,27,0
2,500,100,334,forward,null,29,0
2,500,100,334,forward,null,30,0
2,500,100,334,forward,null,32,0
2,500,100,334,forward,null,36,0
2,500,100,334,forward,null,37,0
2,500,100,334,forward,null,38,0
2,500,100,334,forward,null,39,0
2,500,100,334,forward,null,40,0
2,500,100,334,forward,null,41,0
2,500,100,334,forward,null,42,0
2,500,100,334,forward,null,43,0
2,500,100,334,forward,null,44,0
2,500,100,334,forward,null,45,0
2,500,100,334,forward,null,46,0
2,500,100,334,forward,null,47,0
2,500,100,334,forward,null,50,0
2,500,100,334,forward,null,52,0
2,500,100,334,forward,null,53,0
2,500,100,334,forward,null,55,0
2,500,100,334,forward,null,57,0
2,500,100,334,forward,null,58,0
2,500,100,334,lasso,strong,7,20.26807149561821
2,500,100,334,lasso,strong,1,18.72958505690192
2,500,100,334,lasso,strong,12,19.20411184102666
2,500,100,334,lasso,strong,9,19.334746698412395
2,500,100,334,lasso,strong,10,19.66642368421316
2,500,100,334,lasso,strong,8,19.37482269457093
2,500,100,334,lasso,strong,2,18.85855234973648
2,500,100,334,lasso,strong,3,19.183238398598473
2,500,100,334,lasso,strong,11,19.53236646543677
2,500,100,334,lasso,strong,4,19.203533583395835
2,500,100,334,lasso,strong,5,19.202270541781857
2,500,100,334,lasso,strong,6,19.611257303156687
2,500,100,334,lasso,wai,1,0.4316626852102985
2,500,100,334,lasso,wai,11,0.43344889072619
2,500,100,334,lasso,wbc,2,0.6414986768375651
2,500,100,334,lasso,wbc,9,0.42210930327686425
2,500,100,334,lasso,wbc,10,0.3713479630287555
2,500,100,334,lasso,null,48,0.06032407097701302
2,500,100,334,lasso,null,19,0.2152410847352157
2,500,100,334,lasso,null,33,0
2,500,100,334,lasso,wai,4,0
2,500,100,334,lasso,null,25,0.00380049096599049
2,500,100,334,lasso,wbc,6,0
2,500,100,334,lasso,null,49,-0.15020451905068744
2,500,100,334,lasso,null,34,0
2,500,100,334,lasso,null,51,0
2,500,100,334,lasso,null,31,0
2,500,100,334,lasso,null,60,0
2,500,100,334,lasso,null,59,0
2,500,100,334,lasso,null,4,0
2,500,100,334,lasso,wai,5,0
2,500,100,334,lasso,wai,9,0
2,500,100,334,lasso,null,28,0
2,500,100,334,lasso,null,26,0
2,500,100,334,lasso,null,56,0
2,500,100,334,lasso,null,15,0
2,500,100,334,lasso,wbc,7,0
2,500,100,334,lasso,null,54,0
2,500,100,334,lasso,null,35,0
2,500,100,334,lasso,wai,15,0
2,500,100,334,lasso,wai,16,0
2,500,100,334,lasso,wbc,1,0
2,500,100,334,lasso,wbc,3,0
2,500,100,334,lasso,wbc,4,0
2,500,100,334,lasso,wbc,5,0
2,500,100,334,lasso,wbc,8,0
2,500,100,334,lasso,wbc,11,0
2,500,100,334,lasso,wbc,12,0
2,500,100,334,lasso,wai,2,0
2,500,100,334,lasso,wai,3,0
2,500,100,334,lasso,wai,6,0
2,500,100,334,lasso,wai,7,0
2,500,100,334,lasso,wai,8,0
2,500,100,334,lasso,wai,10,0
2,500,100,334,lasso,wai,12,0
2,500,100,334,lasso,wai,13,0
2,500,100,334,lasso,wai,14,0
2,500,100,334,lasso,null,1,0
2,500,100,334,lasso,null,2,0
2,500,100,334,lasso,null,3,0
2,500,100,334,lasso,null,5,0
2,500,100,334,lasso,null,6,0
2,500,100,334,lasso,null,7,0
2,500,100,334,lasso,null,8,0
2,500,100,334,lasso,null,9,0
2,500,100,334,lasso,null,10,0
2,500,100,334,lasso,null,11,0
2,500,100,334,lasso,null,12,0
2,500,100,334,lasso,null,13,0
2,500,100,334,lasso,null,14,0
2,500,100,334,lasso,null,16,0
2,500,100,334,lasso,null,17,0
2,500,100,334,lasso,null,18,0
2,500,100,334,lasso,null,20,0
2,500,100,334,lasso,null,21,0
2,500,100,334,lasso,null,22,0
2,500,100,334,lasso,null,23,0
2,500,100,334,lasso,null,24,0
2,500,100,334,lasso,null,27,0
2,500,100,334,lasso,null,29,0
2,500,100,334,lasso,null,30,0
2,500,100,334,lasso,null,32,0
2,500,100,334,lasso,null,36,0
2,500,100,334,lasso,null,37,0
2,500,100,334,lasso,null,38,0
2,500,100,334,lasso,null,39,0
2,500,100,334,lasso,null,40,0
2,500,100,334,lasso,null,41,0
2,500,100,334,lasso,null,42,0
2,500,100,334,lasso,null,43,0
2,500,100,334,lasso,null,44,0
2,500,100,334,lasso,null,45,0
2,500,100,334,lasso,null,46,0
2,500,100,334,lasso,null,47,0
2,500,100,334,lasso,null,50,0
2,500,100,334,lasso,null,52,0
2,500,100,334,lasso,null,53,0
2,500,100,334,lasso,null,55,0
2,500,100,334,lasso,null,57,0
2,500,100,334,lasso,null,58,0
3,500,100,334,forward,strong,2,19.74349899389417
3,500,100,334,forward,strong,6,20.748221892603397
3,500,100,334,forward,strong,11,19.95457150437556
3,500,100,334,forward,strong,4,19.217450764541415
3,500,100,334,forward,strong,5,20.49291503367417
3,500,100,334,forward,strong,1,20.416216828301465
3,500,100,334,forward,strong,7,19.615843499266276
3,500,100,334,forward,strong,12,20.240904065798592
3,500,100,334,forward,strong,8,19.866584762183994
3,500,100,334,forward,strong,9,20.635154325213865
3,500,100,334,forward,strong,10,19.913215305846283
3,500,100,334,forward,strong,3,19.261886119898556
3,500,100,334,forward,wai,9,1.7448115446373635
3,500,100,334,forward,wai,5,0.8520405859854364
3,500,100,334,forward,wai,14,1.0796759552901949
3,500,100,334,forward,wbc,9,1.0349751110720553
3,500,100,334,forward,wbc,4,1.0877217549892124
3,500,100,334,forward,wbc,11,0.7459872997029181
3,500,100,334,forward,wbc,10,0.8593943253071509
3,500,100,334,forward,null,3,0.8270826531544647
3,500,100,334,forward,null,33,-0.8725681101198666
3,500,100,334,forward,null,13,0.9494581528322096
3,500,100,334,forward,wbc,2,0.9755802249733538
3,500,100,334,forward,wai,7,1.1585555345123033
3,500,100,334,forward,null,47,-0.5694318728456136
3,500,100,334,forward,null,31,-0.8883671541177267
3,500,100,334,forward,null,1,-0.8635857882253151
3,500,100,334,forward,null,2,0.6712851194003624
3,500,100,334,forward,null,7,-0.5852318057851171
3,500,100,334,forward,wai,4,0.6202699763717253
3,500,100,334,forward,null,52,-0.7376964932553518
3,500,100,334,forward,wbc,5,0.8225786212619244
3,500,100,334,forward,null,60,-0.7086542634653583
3,500,100,334,forward,null,42,0.6383704234958953
3,500,100,334,forward,null,14,0.462158108150721
3,500,100,334,forward,wbc,1,0.6031710325455939
3,500,100,334,forward,null,50,0.5355458798749996
3,500,100,334,forward,null,9,0.565293485177819
3,500,100,334,forward,null,46,0.5034113221160613
3,500,100,334,forward,wbc,3,0
3,500,100,334,forward,wbc,6,0
3,500,100,334,forward,wbc,7,0
3,500,100,334,forward,wbc,8,0
3,500,100,334,forward,wbc,12,0
3,500,100,334,forward,wai,1,0
3,500,100,334,forward,wai,2,0
3,500,100,334,forward,wai,3,0
3,500,100,334,forward,wai,6,0
3,500,100,334,forward,wai,8,0
3,500,100,334,forward,wai,10,0
3,500,100,334,forward,wai,11,0
3,500,100,334,forward,wai,12,0
3,500,100,334,forward,wai,13,0
3,500,100,334,forward,wai,15,0
3,500,100,334,forward,wai,16,0
3,500,100,334,forward,null,4,0
3,500,100,334,forward,null,5,0
3,500,100,334,forward,null,6,0
3,500,100,334,forward,null,8,0
3,500,100,334,forward,null,10,0
3,500,100,334,forward,null,11,0
3,500,100,334,forward,null,12,0
3,500,100,334,forward,null,15,0
3,500,100,334,forward,null,16,0
3,500,100,334,forward,null,17,0
3,500,100,334,forward,null,18,0
3,500,100,334,forward,null,19,0
3,500,100,334,forward,null,20,0
3,500,100,334,forward,null,21,0
3,500,100,334,forward,null,22,0
3,500,100,334,forward,null,23,0
3,500,100,334,forward,null,24,0
3,500,100,334,forward,null,25,0
3,500,100,334,forward,null,26,0
3,500,100,334,forward,null,27,0
3,500,100,334,forward,null,28,0
3,500,100,334,forward,null,29,0
3,500,100,334,forward,null,30,0
3,500,100,334,forward,null,32,0
3,500,100,334,forward,null,34,0
3,500,100,334,forward,null,35,0
3,500,100,334,forward,null,36,0
3,500,100,334,forward,null,37,0
3,500,100,334,forward,null,38,0
3,500,100,334,forward,null,39,0
3,500,100,334,forward,null,40,0
3,500,100,334,forward,null,41,0
3,500,100,334,forward,null,43,0
3,500,100,334,forward,null,44,0
3,500,100,334,forward,null,45,0
3,500,100,334,forward,null,48,0
3,500,100,334,forward,null,49,0
3,500,100,334,forward,null,51,0
3,500,100,334,forward,null,53,0
3,500,100,334,forward,null,54,0
3,500,100,334,forward,null,55,0
3,500,100,334,forward,null,56,0
3,500,100,334,forward,null,57,0
3,500,100,334,forward,null,58,0
3,500,100,334,forward,null,59,0
3,500,100,334,lasso,strong,2,19.55852851418247
3,500,100,334,lasso,strong,6,20.100236998619906
3,500,100,334,lasso,strong,11,19.516341035668457
3,500,100,334,lasso,strong,4,18.95313916301158
3,500,100,334,lasso,strong,5,20.22549381224501
3,500,100,334,lasso,strong,1,20.24090232814246
3,500,100,334,lasso,strong,7,19.25553169422886
3,500,100,334,lasso,strong,12,19.716162667482923
3,500,100,334,lasso,strong,8,19.29622724222373
3,500,100,334,lasso,strong,9,20.15717456780483
3,500,100,334,lasso,strong,10,19.457833354014603
3,500,100,334,lasso,strong,3,18.67272424283862
3,500,100,334,lasso,wai,9,0.7737770757060664
3,500,100,334,lasso,wai,5,0.33673046827941966
3,500,100,334,lasso,wai,14,0.5087068684488399
3,500,100,334,lasso,wbc,9,0.5683487034614075
3,500,100,334,lasso,wbc,4,0.5482416244651674
3,500,100,334,lasso,wbc,11,0.440302965841295
3,500,100,334,lasso,wbc,10,0.7063606669894397
3,500,100,334,lasso,null,3,0.19254811074495032
3,500,100,334,lasso,null,33,-0.2885519942243693
3,500,100,334,lasso,null,13,0.3936716653933385
3,500,100,334,lasso,wbc,2,0.6477848715133911
3,500,100,334,lasso,wai,7,0.2306943122759622
3,500,100,334,lasso,null,47,-0.11650923373673112
3,500,100,334,lasso,null,31,-0.04312807401807059
3,500,100,334,lasso,null,1,-0.2853380696652733
3,500,100,334,lasso,null,2,0.04431404004240492
3,500,100,334,lasso,null,7,-0.21648345662941176
3,500,100,334,lasso,wai,4,0.1371182842801353
3,500,100,334,lasso,null,52,-0.09759864732801536
3,500,100,334,lasso,wbc,5,0.2423687496661179
3,500,100,334,lasso,null,60,-0.1079036770352378
3,500,100,334,lasso,null,42,0
3,500,100,334,lasso,null,14,0
3,500,100,334,lasso,wbc,1,0.08486956708689364
3,500,100,334,lasso,null,50,0
3,500,100,334,lasso,null,9,0
3,500,100,334,lasso,null,46,0
3,500,100,334,lasso,wbc,3,0
3,500,100,334,lasso,wbc,6,0
3,500,100,334,lasso,wbc,7,0.148803298327565
3,500,100,334,lasso,wbc,8,0.02008662521314029
3,500,100,334,lasso,wbc,12,0
3,500,100,334,lasso,wai,1,0
3,500,100,334,lasso,wai,2,0
3,500,100,334,lasso,wai,3,0
3,500,100,334,lasso,wai,6,0
3,500,100,334,lasso,wai,8,0
3,500,100,334,lasso,wai,10,0
3,500,100,334,lasso,wai,11,0
3,500,100,334,lasso,wai,12,0
3,500,100,334,lasso,wai,13,0
3,500,100,334,lasso,wai,15,0
3,500,100,334,lasso,wai,16,0
3,500,100,334,lasso,null,4,0
3,500,100,334,lasso,null,5,0
3,500,100,334,lasso,null,6,0
3,500,100,334,lasso,null,8,0
3,500,100,334,lasso,null,10,0
3,500,100,334,lasso,null,11,0
3,500,100,334,lasso,null,12,0
3,500,100,334,lasso,null,15,0
3,500,100,334,lasso,null,16,0
3,500,100,334,lasso,null,17,0
3,500,100,334,lasso,null,18,0
3,500,100,334,lasso,null,19,0
3,500,100,334,lasso,null,20,0
3,500,100,334,lasso,null,21,0
3,500,100,334,lasso,null,22,0
3,500,100,334,lasso,null,23,0
3,500,100,334,lasso,null,24,0
3,500,100,334,lasso,null,25,0
3,500,100,334,lasso,null,26,0
3,500,100,334,lasso,null,27,0
3,500,100,334,lasso,null,28,0
3,500,100,334,lasso,null,29,0
3,500,100,334,lasso,null,30,0
3,500,100,334,lasso,null,32,0
3,500,100,334,lasso,null,34,0
3,500,100,334,lasso,null,35,0
3,500,100,334,lasso,null,36,0
3,500,100,334,lasso,null,37,0
3,500,100,334,lasso,null,38,0
3,500,100,334,lasso,null,39,0
3,500,100,334,lasso,null,40,0
3,500,100,334,lasso,null,41,-0.04072510347867567
3,500,100,334,lasso,null,43,0
3,500,100,334,lasso,null,44,0
3,500,100,334,lasso,null,45,0
3,500,100,334,lasso,null,48,0
3,500,100,334,lasso,null,49,0
3,500,100,334,lasso,null,51,0
3,500,100,334,lasso,null,53,0
3,500,100,334,lasso,null,54,0
3,500,100,334,lasso,null,55,0
3,500,100,334,lasso,null,56,0
3,500,100,334,lasso,null,57,0
3,500,100,334,lasso,null,58,0
3,500,100,334,lasso,null,59,0
4,500,100,334,forward,strong,6,19.75227789716365
4,500,100,334,forward,strong,4,20.50378473948891
4,500,100,334,forward,strong,8,20.395759689549045
4,500,100,334,forward,strong,2,20.77548969362113
4,500,100,334,forward,strong,11,19.724504288253996
4,500,100,334,forward,strong,1,19.81557994022645
4,500,100,334,forward,strong,3,20.45587216593
4,500,100,334,forward,strong,9,20.396985769833957
4,500,100,334,forward,strong,7,20.46898942714305
4,500,100,334,forward,strong,12,19.86095011908631
4,500,100,334,forward,strong,10,19.981606476976168
4,500,100,334,forward,strong,5,20.37348961481198
4,500,100,334,forward,null,12,0.8800028172075751
4,500,100,334,forward,wai,15,0.8233806885801608
4,500,100,334,forward,wai,2,0.6322492377635902
4,500,100,334,forward,null,40,1.0495547220607035
4,500,100,334,forward,null,45,0.6883074158598216
4,500,100,334,forward,null,43,0.5953957870301323
4,500,100,334,forward,null,48,-0.8970048185144359
4,500,100,334,forward,wai,10,0.6560239563549312
4,500,100,334,forward,null,59,-0.740182970274371
4,500,100,334,forward,wai,4,0.6333883476632832
4,500,100,334,forward,wai,1,0.6595197545881133
4,500,100,334,forward,wai,13,0.7608163177323463
4,500,100,334,forward,null,28,0.512556571517147
4,500,100,334,forward,null,47,0.4796911573695283
4,500,100,334,forward,wai,6,0.6060655390222943
4,500,100,334,forward,wai,8,0.7084146842745982
4,500,100,334,forward,null,51,0.6682246084718626
4,500,100,334,forward,wai,7,0.6037378855517597
4,500,100,334,forward,wbc,1,0.6942519441503072
4,500,100,334,forward,null,21,0.6106541351708776
4,500,100,334,forward,null,32,0.5449230181087977
4,500,100,334,forward,null,11,0.5325870644282852
4,500,100,334,forward,wbc,2,0
4,500,100,334,forward,wbc,3,0
4,500,100,334,forward,wbc,4,0
4,500,100,334,forward,wbc,5,0
4,500,100,334,forward,wbc,6,0
4,500,100,334,forward,wbc,7,0
4,500,100,334,forward,wbc,8,0
4,500,100,334,forward,wbc,9,0
4,500,100,334,forward,wbc,10,0
4,500,100,334,forward,wbc,11,0
4,500,100,334,forward,wbc,12,0
4,500,100,334,forward,wai,3,0
4,500,100,334,forward,wai,5,0
4,500,100,334,forward,wai,9,0
4,500,100,334,forward,wai,11,0
4,500,100,334,forward,wai,12,0
4,500,100,334,forward,wai,14,0
4,500,100,334,forward,wai,16,0
4,500,100,334,forward,null,1,0
4,500,100,334,forward,null,2,0
4,500,100,334,forward,null,3,0
4,500,100,334,forward,null,4,0
4,500,100,334,forward,null,5,0
4,500,100,334,forward,null,6,0
4,500,100,334,forward,null,7,0
4,500,100,334,forward,null,8,0
4,500,100,334,forward,null,9,0
4,500,100,334,forward,null,10,0
4,500,100,334,forward,null,13,0
4,500,100,334,forward,null,14,0
4,500,100,334,forward,null,15,0
4,500,100,334,forward,null,16,0
4,500,100,334,forward,null,17,0
4,500,100,334,forward,null,18,0
4,500,100,334,forward,null,19,0
4,500,100,334,forward,null,20,0
4,500,100,334,forward,null,22,0
4,500,100,334,forward,null,23,0
4,500,100,334,forward,null,24,0
4,500,100,334,forward,null,25,0
4,500,100,334,forward,null,26,0
4,500,100,334,forward,null,27,0
4,500,100,334,forward,null,29,0
4,500,100,334,forward,null,30,0
4,500,100,334,forward,null,31,0
4,500,100,334,forward,null,33,0
4,500,100,334,forward,null,34,0
4,500,100,334,forward,null,35,0
4,500,100,334,forward,null,36,0
4,500,100,334,forward,null,37,0
4,500,100,334,forward,null,38,0
4,500,100,334,forward,null,39,0
4,500,100,334,forward,null,41,0
4,500,100,334,forward,null,42,0
4,500,100,334,forward,null,44,0
4,500,100,334,forward,null,46,0
4,500,100,334,forward,null,49,0
4,500,100,334,forward,null,50,0
4,500,100,334,forward,null,52,0
4,500,100,334,forward,null,53,0
4,500,100,334,forward,null,54,0
4,500,100,334,forward,null,55,0
4,500,100,334,forward,null,56,0
4,500,100,334,forward,null,57,0
4,500,100,334,forward,null,58,0
4,500,100,334,forward,null,60,0
4,500,100,334,lasso,strong,6,19.197458866196698
4,500,100,334,lasso,strong,4,19.906037022407343
4,500,100,334,lasso,strong,8,19.410426741447345
4,500,100,334,lasso,strong,2,20.329528991562707
4,500,100,334,lasso,strong,11,19.093162098112256
4,500,100,334,lasso,strong,1,19.60789792321776
4,500,100,334,lasso,strong,3,19.916290416804937
4,500,100,334,lasso,strong,9,19.665474042454782
4,500,100,334,lasso,strong,7,19.721851345737033
4,500,100,334,lasso,strong,12,19.220702324133665
4,500,100,334,lasso,strong,10,18.879562128349125
4,500,100,334,lasso,strong,5,19.414278299379163
4,500,100,334,lasso,null,12,0.42592489790836074
4,500,100,334,lasso,wai,15,0.12647080545833567
4,500,100,334,lasso,wai,2,0.18403710418220384
4,500,100,334,lasso,null,40,0.11055984502064416
4,500,100,334,lasso,null,45,0
4,500,100,334,lasso,null,43,0
4,500,100,334,lasso,null,48,0
4,500,100,334,lasso,wai,10,0
4,500,100,334,lasso,null,59,0
4,500,100,334,lasso,wai,4,0
4,500,100,334,lasso,wai,1,0
4,500,100,334,lasso,wai,13,0
4,500,100,334,lasso,null,28,0
4,500,100,334,lasso,null,47,0
4,500,100,334,lasso,wai,6,0
4,500,100,334,lasso,wai,8,0
