sim_time,n,p,ratio,method,type,num,estimate
51,2000,100,145,forward,wai,10,0.4194462668347837
51,2000,100,145,forward,wai,5,0.5482075185985102
51,2000,100,145,forward,wai,11,0.5199917555260476
51,2000,100,145,forward,wai,20,0.4855760058098653
51,2000,100,145,forward,wai,15,0.4326429639295222
51,2000,100,145,forward,wbc,15,0.44864389620220585
51,2000,100,145,forward,wai,8,0.41756556883843843
51,2000,100,145,forward,wbc,16,0.42241515280980657
51,2000,100,145,forward,wai,2,0.4045267089531481
51,2000,100,145,forward,null,31,0.34196628879928614
51,2000,100,145,forward,null,16,0.3382099139745759
51,2000,100,145,forward,wbc,1,0
51,2000,100,145,forward,wbc,2,0
51,2000,100,145,forward,wbc,4,0
51,2000,100,145,forward,wbc,5,0
51,2000,100,145,forward,wbc,6,0
51,2000,100,145,forward,wbc,8,0
51,2000,100,145,forward,wbc,9,0
51,2000,100,145,forward,wbc,10,0
51,2000,100,145,forward,wbc,11,0
51,2000,100,145,forward,wbc,12,0
51,2000,100,145,forward,wai,3,0
51,2000,100,145,forward,wai,4,0
51,2000,100,145,forward,wai,6,0
51,2000,100,145,forward,null,1,0
51,2000,100,145,forward,null,2,0
51,2000,100,145,forward,null,3,0
51,2000,100,145,forward,null,4,0
51,2000,100,145,forward,null,5,0
51,2000,100,145,forward,null,6,0
51,2000,100,145,forward,null,7,0
51,2000,100,145,forward,null,8,0
51,2000,100,145,forward,null,9,0
51,2000,100,145,forward,null,10,0
51,2000,100,145,forward,null,11,0
51,2000,100,145,forward,null,12,0
51,2000,100,145,forward,null,13,0
51,2000,100,145,forward,null,14,0
51,2000,100,145,forward,null,15,0
51,2000,100,145,forward,null,17,0
51,2000,100,145,forward,null,18,0
51,2000,100,145,forward,null,19,0
51,2000,100,145,forward,null,20,0
51,2000,100,145,forward,null,21,0
51,2000,100,145,forward,null,22,0
51,2000,100,145,forward,null,23,0
51,2000,100,145,forward,null,24,0
51,2000,100,145,forward,null,26,0
51,2000,100,145,forward,null,27,0
51,2000,100,145,forward,null,28,0
51,2000,100,145,forward,null,29,0
51,2000,100,145,forward,null,30,0
51,2000,100,145,forward,null,32,0
51,2000,100,145,forward,null,33,0
51,2000,100,145,forward,null,34,0
51,2000,100,145,forward,null,35,0
51,2000,100,145,forward,null,36,0
51,2000,100,145,forward,null,37,0
51,2000,100,145,forward,null,38,0
51,2000,100,145,forward,null,39,0
51,2000,100,145,forward,null,40,0
51,2000,100,145,forward,null,41,0
51,2000,100,145,forward,null,42,0
51,2000,100,145,forward,null,43,0
51,2000,100,145,forward,null,44,0
51,2000,100,145,forward,null,45,0
51,2000,100,145,forward,null,46,0
51,2000,100,145,forward,null,47,0
51,2000,100,145,forward,null,48,0
51,2000,100,145,forward,null,49,0
51,2000,100,145,forward,null,50,0
51,2000,100,145,forward,null,51,0
51,2000,100,145,forward,null,52,0
51,2000,100,145,forward,null,53,0
51,2000,100,145,forward,null,54,0
51,2000,100,145,forward,null,55,0
51,2000,100,145,forward,null,56,0
51,2000,100,145,forward,null,57,0
51,2000,100,145,forward,null,58,0
51,2000,100,145,forward,null,59,0
51,2000,100,145,forward,null,60,0
51,2000,100,145,lasso,strong,1,20.488687982865688
51,2000,100,145,lasso,strong,3,20.302878590534835
51,2000,100,145,lasso,strong,2,20.055230126202485
51,2000,100,145,lasso,strong,4,19.115107965442547
51,2000,100,145,lasso,wai,19,0.4237605397588772
51,2000,100,145,lasso,wai,18,0.3769455070395997
51,2000,100,145,lasso,wai,16,0.36313783241773073
51,2000,100,145,lasso,wai,7,0.3749608641076653
51,2000,100,145,lasso,wbc,7,0.6096482864091937
51,2000,100,145,lasso,wai,17,0.31866816199738024
51,2000,100,145,lasso,wbc,14,0.34863562370896345
51,2000,100,145,lasso,wbc,3,0.49281373458403216
51,2000,100,145,lasso,wbc,13,0.21105754037236843
51,2000,100,145,lasso,wai,13,0.15068144925819482
51,2000,100,145,lasso,wai,14,0.18669862901681367
51,2000,100,145,lasso,wai,9,0.1271105786535497
51,2000,100,145,lasso,wai,1,0.06096051315680948
51,2000,100,145,lasso,wai,12,0.05707290642370048
51,2000,100,145,lasso,null,25,0
51,2000,100,145,lasso,wai,10,0.035050687288129316
51,2000,100,145,lasso,wai,5,0
51,2000,100,145,lasso,wai,11,0.022294582942627296
51,2000,100,145,lasso,wai,20,0.010959629336460776
51,2000,100,145,lasso,wai,15,0
51,2000,100,145,lasso,wbc,15,0
51,2000,100,145,lasso,wai,8,0
51,2000,100,145,lasso,wbc,16,0
51,2000,100,145,lasso,wai,2,0
51,2000,100,145,lasso,null,31,0
51,2000,100,145,lasso,null,16,0
51,2000,100,145,lasso,wbc,1,0
51,2000,100,145,lasso,wbc,2,0
51,2000,100,145,lasso,wbc,4,0
51,2000,100,145,lasso,wbc,5,0
51,2000,100,145,lasso,wbc,6,0
51,2000,100,145,lasso,wbc,8,0
51,2000,100,145,lasso,wbc,9,0
51,2000,100,145,lasso,wbc,10,0
51,2000,100,145,lasso,wbc,11,0
51,2000,100,145,lasso,wbc,12,0
51,2000,100,145,lasso,wai,3,0
51,2000,100,145,lasso,wai,4,0
51,2000,100,145,lasso,wai,6,0
51,2000,100,145,lasso,null,1,0
51,2000,100,145,lasso,null,2,0
51,2000,100,145,lasso,null,3,0
51,2000,100,145,lasso,null,4,0
51,2000,100,145,lasso,null,5,0
51,2000,100,145,lasso,null,6,0
51,2000,100,145,lasso,null,7,0
51,2000,100,145,lasso,null,8,0
51,2000,100,145,lasso,null,9,0
51,2000,100,145,lasso,null,10,0
51,2000,100,145,lasso,null,11,0
51,2000,100,145,lasso,null,12,0
51,2000,100,145,lasso,null,13,0
51,2000,100,145,lasso,null,14,0
51,2000,100,145,lasso,null,15,0
51,2000,100,145,lasso,null,17,0
51,2000,100,145,lasso,null,18,0
51,2000,100,145,lasso,null,19,0
51,2000,100,145,lasso,null,20,0
51,2000,100,145,lasso,null,21,0
51,2000,100,145,lasso,null,22,0
51,2000,100,145,lasso,null,23,0
51,2000,100,145,lasso,null,24,0
51,2000,100,145,lasso,null,26,0
51,2000,100,145,lasso,null,27,0
51,2000,100,145,lasso,null,28,0
51,2000,100,145,lasso,null,29,0
51,2000,100,145,lasso,null,30,0
51,2000,100,145,lasso,null,32,0
51,2000,100,145,lasso,null,33,0
51,2000,100,145,lasso,null,34,0
51,2000,100,145,lasso,null,35,0
51,2000,100,145,lasso,null,36,0
51,2000,100,145,lasso,null,37,0
51,2000,100,145,lasso,null,38,0
51,2000,100,145,lasso,null,39,0
51,2000,100,145,lasso,null,40,0
51,2000,100,145,lasso,null,41,0
51,2000,100,145,lasso,null,42,0
51,2000,100,145,lasso,null,43,0
51,2000,100,145,lasso,null,44,0
51,2000,100,145,lasso,null,45,0
51,2000,100,145,lasso,null,46,0
51,2000,100,145,lasso,null,47,0
51,2000,100,145,lasso,null,48,0
51,2000,100,145,lasso,null,49,0
51,2000,100,145,lasso,null,50,0
51,2000,100,145,lasso,null,51,0
51,2000,100,145,lasso,null,52,0
51,2000,100,145,lasso,null,53,0
51,2000,100,145,lasso,null,54,0
51,2000,100,145,lasso,null,55,0
51,2000,100,145,lasso,null,56,0
51,2000,100,145,lasso,null,57,0
51,2000,100,145,lasso,null,58,0
51,2000,100,145,lasso,null,59,0
51,2000,100,145,lasso,null,60,0
52,2000,100,145,forward,strong,1,19.728289741988906
52,2000,100,145,forward,strong,2,19.74301729796144
52,2000,100,145,forward,strong,3,20.14225524283818
52,2000,100,145,forward,strong,4,19.807182395058756
52,2000,100,145,forward,wai,18,0.8436542875307917
52,2000,100,145,forward,wai,8,0.795960708747591
52,2000,100,145,forward,wai,4,0.8068890231785408
52,2000,100,145,forward,wai,7,0.6648597965787488
52,2000,100,145,forward,wai,17,0.7411977859404657
52,2000,100,145,forward,wai,2,0.6246760130909577
52,2000,100,145,forward,wai,11,0.6636636164704214
52,2000,100,145,forward,wai,13,0.6216911686222845
52,2000,100,145,forward,wbc,13,0.6077350659779394
52,2000,100,145,forward,wai,3,0.5296957621056599
52,2000,100,145,forward,null,27,-0.6260169343088353
52,2000,100,145,forward,wbc,5,0.9400206443030934
52,2000,100,145,forward,wbc,14,0.5486731231292566
52,2000,100,145,forward,wai,10,0.536426136920737
52,2000,100,145,forward,null,2,-0.5356248577069405
52,2000,100,145,forward,wai,5,0.5278613078797288
52,2000,100,145,forward,null,39,-0.4766791767958138
52,2000,100,145,forward,wbc,6,0.7566634674728169
52,2000,100,145,forward,wai,19,0.413414208530314
52,2000,100,145,forward,wbc,7,0.552921883512107
52,2000,100,145,forward,wai,12,0.4429377535711664
52,2000,100,145,forward,wbc,9,0.5094997777604509
52,2000,100,145,forward,wbc,12,0.46895127129266406
52,2000,100,145,forward,null,55,0.44473544040295504
52,2000,100,145,forward,wbc,2,0.9066956099583338
52,2000,100,145,forward,wbc,1,0.9030053157752129
52,2000,100,145,forward,wbc,3,0.8536959377039021
52,2000,100,145,forward,wbc,4,0.7471748409615369
52,2000,100,145,forward,wai,14,0.4230137767400093
52,2000,100,145,forward,wai,20,0.4080854697788925
52,2000,100,145,forward,null,32,0.3802927091931646
52,2000,100,145,forward,wai,9,0.38337830837278075
52,2000,100,145,forward,wbc,16,0.3367142906897734
52,2000,100,145,forward,null,33,0.35116243198160424
52,2000,100,145,forward,wbc,8,0.38885188847354996
52,2000,100,145,forward,wbc,15,0.32560703887733655
52,2000,100,145,forward,null,43,0.332299802890139
52,2000,100,145,forward,wbc,10,0
52,2000,100,145,forward,wbc,11,0
52,2000,100,145,forward,wai,1,0
52,2000,100,145,forward,wai,6,0
52,2000,100,145,forward,wai,15,0
52,2000,100,145,forward,wai,16,0
52,2000,100,145,forward,null,1,0
52,2000,100,145,forward,null,3,0
52,2000,100,145,forward,null,4,0
52,2000,100,145,forward,null,5,0
52,2000,100,145,forward,null,6,0
52,2000,100,145,forward,null,7,0
52,2000,100,145,forward,null,8,0
52,2000,100,145,forward,null,9,0
52,2000,100,145,forward,null,10,0
52,2000,100,145,forward,null,11,0
52,2000,100,145,forward,null,12,0
52,2000,100,145,forward,null,13,0
52,2000,100,145,forward,null,14,0
52,2000,100,145,forward,null,15,0
52,2000,100,145,forward,null,16,0
52,2000,100,145,forward,null,17,0
52,2000,100,145,forward,null,18,0
52,2000,100,145,forward,null,19,0
52,2000,100,145,forward,null,20,0
52,2000,100,145,forward,null,21,0
52,2000,100,145,forward,null,22,0
52,2000,100,145,forward,null,23,0
52,2000,100,145,forward,null,24,0
52,2000,100,145,forward,null,25,0
52,2000,100,145,forward,null,26,0
52,2000,100,145,forward,null,28,0
52,2000,100,145,forward,null,29,0
52,2000,100,145,forward,null,30,0
52,2000,100,145,forward,null,31,0
52,2000,100,145,forward,null,34,0
52,2000,100,145,forward,null,35,0
52,2000,100,145,forward,null,36,0
52,2000,100,145,forward,null,37,0
52,2000,100,145,forward,null,38,0
52,2000,100,145,forward,null,40,0
52,2000,100,145,forward,null,41,0
52,2000,100,145,forward,null,42,0
52,2000,100,145,forward,null,44,0
52,2000,100,145,forward,null,45,0
52,2000,100,145,forward,null,46,0
52,2000,100,145,forward,null,47,0
52,2000,100,145,forward,null,48,0
52,2000,100,145,forward,null,49,0
52,2000,100,145,forward,null,50,0
52,2000,100,145,forward,null,51,0
52,2000,100,145,forward,null,52,0
52,2000,100,145,forward,null,53,0
52,2000,100,145,forward,null,54,0
52,2000,100,145,forward,null,56,0
52,2000,100,145,forward,null,57,0
52,2000,100,145,forward,null,58,0
52,2000,100,145,forward,null,59,0
52,2000,100,145,forward,null,60,0
52,2000,100,145,lasso,strong,1,20.400441850428273
52,2000,100,145,lasso,strong,2,20.14863528015327
52,2000,100,145,lasso,strong,3,20.062846254537806
52,2000,100,145,lasso,strong,4,19.33654535244131
52,2000,100,145,lasso,wai,18,0.41339025138209584
52,2000,100,145,lasso,wai,8,0.32878735151954025
52,2000,100,145,lasso,wai,4,0.2929637084417862
52,2000,100,145,lasso,wai,7,0.28165563443651515
52,2000,100,145,lasso,wai,17,0.25991378419767014
52,2000,100,145,lasso,wai,2,0.21788177541067186
52,2000,100,145,lasso,wai,11,0.200136557702841
52,2000,100,145,lasso,wai,13,0.18200702308983152
52,2000,100,145,lasso,wbc,13,0.203298628841032
52,2000,100,145,lasso,wai,3,0.103875607164723
52,2000,100,145,lasso,null,27,-0.10950664642196865
52,2000,100,145,lasso,wbc,5,0.3163436086360035
52,2000,100,145,lasso,wbc,14,0.12324819418368967
52,2000,100,145,lasso,wai,10,0.09349119747231004
52,2000,100,145,lasso,null,2,-0.012491256198799735
52,2000,100,145,lasso,wai,5,0
52,2000,100,145,lasso,null,39,-0.08822879362102765
52,2000,100,145,lasso,wbc,6,0.22034974751305192
52,2000,100,145,lasso,wai,19,0
52,2000,100,145,lasso,wbc,7,0.02169287473754948
52,2000,100,145,lasso,wai,12,0.06013862532914687
52,2000,100,145,lasso,wbc,9,0.14915378130540116
52,2000,100,145,lasso,wbc,12,0.05451211878371689
52,2000,100,145,lasso,null,55,0
52,2000,100,145,lasso,wbc,2,0.21437473618585626
52,2000,100,145,lasso,wbc,1,0.17091487240941194
52,2000,100,145,lasso,wbc,3,0.13816559308810492
52,2000,100,145,lasso,wbc,4,0.08645036629112116
52,2000,100,145,lasso,wai,14,0
52,2000,100,145,lasso,wai,20,0
52,2000,100,145,lasso,null,32,0
52,2000,100,145,lasso,wai,9,0
52,2000,100,145,lasso,wbc,16,0
52,2000,100,145,lasso,null,33,0
52,2000,100,145,lasso,wbc,8,0
52,2000,100,145,lasso,wbc,15,0
52,2000,100,145,lasso,null,43,0
52,2000,100,145,lasso,wbc,10,0
52,2000,100,145,lasso,wbc,11,0
52,2000,100,145,lasso,wai,1,0
52,2000,100,145,lasso,wai,6,0
52,2000,100,145,lasso,wai,15,0
52,2000,100,145,lasso,wai,16,0
52,2000,100,145,lasso,null,1,0
52,2000,100,145,lasso,null,3,0
52,2000,100,145,lasso,null,4,0
52,2000,100,145,lasso,null,5,0
52,2000,100,145,lasso,null,6,0
52,2000,100,145,lasso,null,7,0
52,2000,100,145,lasso,null,8,0
52,2000,100,145,lasso,null,9,0
52,2000,100,145,lasso,null,10,0
52,2000,100,145,lasso,null,11,0
52,2000,100,145,lasso,null,12,0
52,2000,100,145,lasso,null,13,0
52,2000,100,145,lasso,null,14,0
52,2000,100,145,lasso,null,15,0
52,2000,100,145,lasso,null,16,0
52,2000,100,145,lasso,null,17,0
52,2000,100,145,lasso,null,18,0
52,2000,100,145,lasso,null,19,0
52,2000,100,145,lasso,null,20,0
52,2000,100,145,lasso,null,21,0
52,2000,100,145,lasso,null,22,0
52,2000,100,145,lasso,null,23,0
52,2000,100,145,lasso,null,24,0
52,2000,100,145,lasso,null,25,0
52,2000,100,145,lasso,null,26,0
52,2000,100,145,lasso,null,28,0
52,2000,100,145,lasso,null,29,0
52,2000,100,145,lasso,null,30,0
52,2000,100,145,lasso,null,31,0
52,2000,100,145,lasso,null,34,0
52,2000,100,145,lasso,null,35,0
52,2000,100,145,lasso,null,36,0
52,2000,100,145,lasso,null,37,0
52,2000,100,145,lasso,null,38,0
52,2000,100,145,lasso,null,40,0
52,2000,100,145,lasso,null,41,0
52,2000,100,145,lasso,null,42,0
52,2000,100,145,lasso,null,44,0
52,2000,100,145,lasso,null,45,0
52,2000,100,145,lasso,null,46,0
52,2000,100,145,lasso,null,47,0
52,2000,100,145,lasso,null,48,0
52,2000,100,145,lasso,null,49,0
52,2000,100,145,lasso,null,50,0
52,2000,100,145,lasso,null,51,0
52,2000,100,145,lasso,null,52,0
52,2000,100,145,lasso,null,53,0
52,2000,100,145,lasso,null,54,0
52,2000,100,145,lasso,null,56,0
52,2000,100,145,lasso,null,57,0
52,2000,100,145,lasso,null,58,0
52,2000,100,145,lasso,null,59,0
52,2000,100,145,lasso,null,60,0
53,2000,100,145,forward,strong,2,20.358775122385662
53,2000,100,145,forward,strong,3,19.44803062655751
53,2000,100,145,forward,strong,1,20.81948810478796
53,2000,100,145,forward,strong,4,19.89051439023963
53,2000,100,145,forward,wai,11,1.0122667470388826
53,2000,100,145,forward,wai,1,0.756968959512845
53,2000,100,145,forward,wai,17,0.7838655120935997
53,2000,100,145,forward,wai,8,0.8380741189505901
53,2000,100,145,forward,wai,5,0.6938443793464675
53,2000,100,145,forward,wai,19,0.8190605089221675
53,2000,100,145,forward,null,41,-0.6474725089669016
53,2000,100,145,forward,wbc,14,0.6860472127451279
53,2000,100,145,forward,wai,20,0.7462038368568714
53,2000,100,145,forward,wai,16,0.6132915845057603
53,2000,100,145,forward,wai,12,0.6658709835818283
53,2000,100,145,forward,wai,13,0.602463421406795
53,2000,100,145,forward,wbc,15,0.5630127725696306
53,2000,100,145,forward,wbc,12,0.9325784106770223
53,2000,100,145,forward,wbc,9,0.8464155025527982
53,2000,100,145,forward,wbc,13,0.5273699052047484
53,2000,100,145,forward,wai,4,0.48787210356998245
53,2000,100,145,forward,wai,18,0.4868814944964977
53,2000,100,145,forward,null,58,0.3686447543207531
53,2000,100,145,forward,null,13,0.441121267481889
53,2000,100,145,forward,wbc,11,0.6452454751567679
53,2000,100,145,forward,wbc,10,0.5136259019900807
53,2000,100,145,forward,null,44,-0.43835675255073703
53,2000,100,145,forward,null,55,-0.3843310429361983
53,2000,100,145,forward,null,60,-0.3653228954998297
53,2000,100,145,forward,null,12,-0.3758777948374801
53,2000,100,145,forward,wai,10,0.3442392058265652
53,2000,100,145,forward,wbc,8,0.6682686582171344
53,2000,100,145,forward,wbc,6,0.6465751298193981
53,2000,100,145,forward,wbc,7,0.5662866258438358
53,2000,100,145,forward,wbc,16,0.4158487002202093
53,2000,100,145,forward,null,11,-0.37068535385983753
53,2000,100,145,forward,null,38,0.3561961248828919
53,2000,100,145,forward,wai,3,0.33060185473740894
53,2000,100,145,forward,wbc,1,0
53,2000,100,145,forward,wbc,2,0
53,2000,100,145,forward,wbc,3,0
53,2000,100,145,forward,wbc,4,0
53,2000,100,145,forward,wbc,5,0
53,2000,100,145,forward,wai,2,0
53,2000,100,145,forward,wai,6,0
53,2000,100,145,forward,wai,7,0
53,2000,100,145,forward,wai,9,0
53,2000,100,145,forward,wai,14,0
53,2000,100,145,forward,wai,15,0
53,2000,100,145,forward,null,1,0
53,2000,100,145,forward,null,2,0
53,2000,100,145,forward,null,3,0
53,2000,100,145,forward,null,4,0
53,2000,100,145,forward,null,5,0
53,2000,100,145,forward,null,6,0
53,2000,100,145,forward,null,7,0
53,2000,100,145,forward,null,8,0
53,2000,100,145,forward,null,9,0
53,2000,100,145,forward,null,10,0
53,2000,100,145,forward,null,14,0
53,2000,100,145,forward,null,15,0
53,2000,100,145,forward,null,16,0
53,2000,100,145,forward,null,17,0
53,2000,100,145,forward,null,18,0
53,2000,100,145,forward,null,19,0
53,2000,100,145,forward,null,20,0
53,2000,100,145,forward,null,21,0
53,2000,100,145,forward,null,22,0
53,2000,100,145,forward,null,23,0
53,2000,100,145,forward,null,24,0
53,2000,100,145,forward,null,25,0
53,2000,100,145,forward,null,26,0
53,2000,100,145,forward,null,27,0
53,2000,100,145,forward,null,28,0
53,2000,100,145,forward,null,29,0
53,2000,100,145,forward,null,30,0
53,2000,100,145,forward,null,31,0
53,2000,100,145,forward,null,32,0
53,2000,100,145,forward,null,33,0
53,2000,100,145,forward,null,34,0
53,2000,100,145,forward,null,35,0
53,2000,100,145,forward,null,36,0
53,2000,100,145,forward,null,37,0
53,2000,100,145,forward,null,39,0
53,2000,100,145,forward,null,40,0
53,2000,100,145,forward,null,42,0
53,2000,100,145,forward,null,43,0
53,2000,100,145,forward,null,45,0
53,2000,100,145,forward,null,46,0
53,2000,100,145,forward,null,47,0
53,2000,100,145,forward,null,48,0
53,2000,100,145,forward,null,49,0
53,2000,100,145,forward,null,50,0
53,2000,100,145,forward,null,51,0
53,2000,100,145,forward,null,52,0
53,2000,100,145,forward,null,53,0
53,2000,100,145,forward,null,54,0
53,2000,100,145,forward,null,56,0
53,2000,100,145,forward,null,57,0
53,2000,100,145,forward,null,59,0
53,2000,100,145,lasso,strong,2,20.61441711641985
53,2000,100,145,lasso,strong,3,19.889338741865746
53,2000,100,145,lasso,strong,1,20.261462252501012
53,2000,100,145,lasso,strong,4,19.303217373794624
53,2000,100,145,lasso,wai,11,0.3598143951079934
53,2000,100,145,lasso,wai,1,0.35008501803028436
53,2000,100,145,lasso,wai,17,0.2862411651669756
53,2000,100,145,lasso,wai,8,0.21602502597522763
53,2000,100,145,lasso,wai,5,0.1339517840335993
53,2000,100,145,lasso,wai,19,0.1815064407128761
53,2000,100,145,lasso,null,41,-0.059757109669484415
53,2000,100,145,lasso,wbc,14,0.11013649415217565
53,2000,100,145,lasso,wai,20,0.13178698291233812
53,2000,100,145,lasso,wai,16,0.07561962534687465
53,2000,100,145,lasso,wai,12,0.05751547480605767
53,2000,100,145,lasso,wai,13,0.05457934190248211
53,2000,100,145,lasso,wbc,15,0
53,2000,100,145,lasso,wbc,12,0.34319259600923424
53,2000,100,145,lasso,wbc,9,0.16013666017254247
53,2000,100,145,lasso,wbc,13,0
53,2000,100,145,lasso,wai,4,0
53,2000,100,145,lasso,wai,18,0
53,2000,100,145,lasso,null,58,0
53,2000,100,145,lasso,null,13,0
53,2000,100,145,lasso,wbc,11,0
53,2000,100,145,lasso,wbc,10,0
53,2000,100,145,lasso,null,44,0
53,2000,100,145,lasso,null,55,0
53,2000,100,145,lasso,null,60,0
53,2000,100,145,lasso,null,12,0
53,2000,100,145,lasso,wai,10,0
53,2000,100,145,lasso,wbc,8,0.006528774920113261
53,2000,100,145,lasso,wbc,6,0
53,2000,100,145,lasso,wbc,7,0
53,2000,100,145,lasso,wbc,16,0
53,2000,100,145,lasso,null,11,0
53,2000,100,145,lasso,null,38,0
53,2000,100,145,lasso,wai,3,0
53,2000,100,145,lasso,wbc,1,0
53,2000,100,145,lasso,wbc,2,0
53,2000,100,145,lasso,wbc,3,0
53,2000,100,145,lasso,wbc,4,0
53,2000,100,145,lasso,wbc,5,0
53,2000,100,145,lasso,wai,2,0
53,2000,100,145,lasso,wai,6,0
53,2000,100,145,lasso,wai,7,0
53,2000,100,145,lasso,wai,9,0
53,2000,100,145,lasso,wai,14,0
53,2000,100,145,lasso,wai,15,0
53,2000,100,145,lasso,null,1,0
53,2000,100,145,lasso,null,2,0
53,2000,100,145,lasso,null,3,0
53,2000,100,145,lasso,null,4,0
53,2000,100,145,lasso,null,5,0
53,2000,100,145,lasso,null,6,0
53,2000,100,145,lasso,null,7,0
53,2000,100,145,lasso,null,8,0
53,2000,100,145,lasso,null,9,0
53,2000,100,145,lasso,null,10,0
53,2000,100,145,lasso,null,14,0
53,2000,100,145,lasso,null,15,0
53,2000,100,145,lasso,null,16,0
53,2000,100,145,lasso,null,17,0
53,2000,100,145,lasso,null,18,0
53,2000,100,145,lasso,null,19,0
53,2000,100,145,lasso,null,20,0
53,2000,100,145,lasso,null,21,0
53,2000,100,145,lasso,null,22,0
53,2000,100,145,lasso,null,23,0
53,2000,100,145,lasso,null,24,0
53,2000,100,145,lasso,null,25,0
53,2000,100,145,lasso,null,26,0
53,2000,100,145,lasso,null,27,0
53,2000,100,145,lasso,null,28,0
53,2000,100,145,lasso,null,29,0
53,2000,100,145,lasso,null,30,0
53,2000,100,145,lasso,null,31,0
53,2000,100,145,lasso,null,32,0
53,2000,100,145,lasso,null,33,0
53,2000,100,145,lasso,null,34,0
53,2000,100,145,lasso,null,35,0
53,2000,100,145,lasso,null,36,0
53,2000,100,145,lasso,null,37,0
53,2000,100,145,lasso,null,39,0
53,2000,100,145,lasso,null,40,0
53,2000,100,145,lasso,null,42,0
53,2000,100,145,lasso,null,43,0
53,2000,100,145,lasso,null,45,0
53,2000,100,145,lasso,null,46,0
53,2000,100,145,lasso,null,47,0
53,2000,100,145,lasso,null,48,0
53,2000,100,145,lasso,null,49,0
53,2000,100,145,lasso,null,50,0
53,2000,100,145,lasso,null,51,0
53,2000,100,145,lasso,null,52,0
53,2000,100,145,lasso,null,53,0
53,2000,100,145,lasso,null,54,0
53,2000,100,145,lasso,null,56,0
53,2000,100,145,lasso,null,57,0
53,2000,100,145,lasso,null,59,0
54,2000,100,145,forward,strong,3,20.66577037585684
54,2000,100,145,forward,strong,1,20.07108864741092
54,2000,100,145,forward,strong,2,20.594810734148687
54,2000,100,145,forward,strong,4,19.95559158426496
54,2000,100,145,forward,wai,20,0.7857399452344855
54,2000,100,145,forward,wai,7,0.755407256064925
54,2000,100,145,forward,wai,14,0.6740068896867837
54,2000,100,145,forward,wbc,13,0.6607232564407998
54,2000,100,145,forward,wai,1,0.7472627409652913
54,2000,100,145,forward,wai,2,0.6848742469893982
54,2000,100,145,forward,wbc,11,0.6466421754188953
54,2000,100,145,forward,wbc,14,0.6264823421338379
54,2000,100,145,forward,wbc,3,0.8556945195015231
54,2000,100,145,forward,null,33,0.5732638102751895
54,2000,100,145,forward,null,25,-0.4942681453814158
54,2000,100,145,forward,null,60,-0.5474109637226875
54,2000,100,145,forward,wbc,2,0.6243921101027609
54,2000,100,145,forward,wbc,1,0.5557400528813148
54,2000,100,145,forward,wai,19,0.43844732275833453
54,2000,100,145,forward,wbc,6,0.41139875605511506
54,2000,100,145,forward,wai,10,0.430940644836911
54,2000,100,145,forward,wai,4,0.4621931641520097
54,2000,100,145,forward,null,54,-0.3953089749187556
54,2000,100,145,forward,null,3,0.42180505851774647
54,2000,100,145,forward,wai,11,0.42479641252376016
54,2000,100,145,forward,wai,18,0.40608273658687155
54,2000,100,145,forward,wai,15,0.39445307014871295
54,2000,100,145,forward,wai,9,0.3802672229173061
54,2000,100,145,forward,null,24,-0.3808233131703038
54,2000,100,145,forward,wai,6,0.3319152943289044
54,2000,100,145,forward,wai,5,0.36871862481315487
54,2000,100,145,forward,null,43,-0.3889260907845022
54,2000,100,145,forward,null,39,-0.3572745081133362
54,2000,100,145,forward,null,35,-0.33218904540557287
54,2000,100,145,forward,null,6,0.3363453198499613
54,2000,100,145,forward,null,53,0.3360344860901082
54,2000,100,145,forward,wbc,4,0
54,2000,100,145,forward,wbc,5,0
54,2000,100,145,forward,wbc,7,0
54,2000,100,145,forward,wbc,8,0
54,2000,100,145,forward,wbc,9,0
54,2000,100,145,forward,wbc,10,0
54,2000,100,145,forward,wbc,12,0
54,2000,100,145,forward,wbc,15,0
54,2000,100,145,forward,wbc,16,0
54,2000,100,145,forward,wai,3,0
54,2000,100,145,forward,wai,8,0
54,2000,100,145,forward,wai,12,0
54,2000,100,145,forward,wai,13,0
54,2000,100,145,forward,wai,16,0
54,2000,100,145,forward,wai,17,0
54,2000,100,145,forward,null,1,0
54,2000,100,145,forward,null,2,0
54,2000,100,145,forward,null,4,0
54,2000,100,145,forward,null,5,0
54,2000,100,145,forward,null,7,0
54,2000,100,145,forward,null,8,0
54,2000,100,145,forward,null,9,0
54,2000,100,145,forward,null,10,0
54,2000,100,145,forward,null,11,0
54,2000,100,145,forward,null,12,0
54,2000,100,145,forward,null,13,0
54,2000,100,145,forward,null,14,0
54,2000,100,145,forward,null,15,0
54,2000,100,145,forward,null,16,0
54,2000,100,145,forward,null,17,0
54,2000,100,145,forward,null,18,0
54,2000,100,145,forward,null,19,0
54,2000,100,145,forward,null,20,0
54,2000,100,145,forward,null,21,0
54,2000,100,145,forward,null,22,0
54,2000,100,145,forward,null,23,0
54,2000,100,145,forward,null,26,0
54,2000,100,145,forward,null,27,0
54,2000,100,145,forward,null,28,0
54,2000,100,145,forward,null,29,0
54,2000,100,145,forward,null,30,0
54,2000,100,145,forward,null,31,0
54,2000,100,145,forward,null,32,0
54,2000,100,145,forward,null,34,0
54,2000,100,145,forward,null,36,0
54,2000,100,145,forward,null,37,0
54,2000,100,145,forward,null,38,0
